ID,Gender,Has a car,Has a property,Children count,Income,Employment status,Education level,Marital status,Dwelling,Has a mobile phone,Has a work phone,Has a phone,Has an email,Family member count,Is high risk,Employment_status_encoded,Education_level_encoded,Marital_status_encoded,Dwelling_encoded
5033870,1,0,0,0,360000.0,Working,Secondary / secondary special,Married,Rented apartment,1,0,1,0,2,0,3,1,2,5
5074687,0,0,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,3,1,2,1
5091991,0,0,0,0,157500.0,Working,Higher education,Married,House / apartment,1,0,0,0,2,0,3,2,2,1
5022087,0,1,1,0,202500.0,Commercial associate,Incomplete higher,Married,House / apartment,1,1,1,1,2,0,2,3,2,1
5085763,1,1,1,1,405000.0,State servant,Higher education,Married,House / apartment,1,0,0,0,3,0,1,2,2,1
5116315,0,0,0,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,1,0,1,0,2,1,4,1
5024162,1,1,1,3,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,5,0,3,1,2,1
5041625,1,0,1,0,292500.0,Commercial associate,Higher education,Single / not married,Rented apartment,1,0,1,0,1,0,2,2,4,5
5118088,0,1,0,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,3,1,2,1
5022376,0,1,1,0,117000.0,Working,Secondary / secondary special,Married,Municipal apartment,1,0,1,0,2,0,3,1,2,2
5068747,0,0,0,0,157500.0,Working,Higher education,Civil marriage,With parents,1,0,0,0,2,0,3,2,3,3
5022596,0,0,1,1,144000.0,Working,Higher education,Civil marriage,House / apartment,1,1,1,1,3,0,3,2,3,1
5053602,0,0,1,0,270000.0,Working,Secondary / secondary special,Married,Municipal apartment,1,0,0,0,2,0,3,1,2,2
5061421,0,0,1,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,3,1,2,1
5050617,1,1,0,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,1,0,3,1,4,1
5114633,0,0,1,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,2,0,3,1,2,1
5114422,1,0,0,0,157500.0,State servant,Higher education,Married,House / apartment,1,0,0,0,2,0,1,2,2,1
5062365,0,1,1,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,2,0,3,1,2,1
5024660,0,1,1,0,112500.0,Commercial associate,Higher education,Married,With parents,1,0,0,0,2,0,2,2,2,3
5026619,0,0,1,1,202500.0,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,2,0,3,1,1,1
5010585,1,1,0,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,3,1,2,1
5085878,0,0,1,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,3,1,2,1
5142779,1,1,0,2,157500.0,Working,Secondary / secondary special,Separated,With parents,1,0,0,0,3,0,3,1,1,3
5022886,1,1,1,1,315000.0,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,2,0,3,1,1,1
5150359,0,0,1,0,175500.0,Commercial associate,Higher education,Married,House / apartment,1,1,1,0,2,0,2,2,2,1
5065418,0,0,1,0,265500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,2,0,3,1,2,1
5143484,1,0,1,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,3,0,2,1,2,1
5067653,0,0,1,0,787500.0,State servant,Higher education,Married,House / apartment,1,0,0,1,2,0,1,2,2,1
5116562,0,0,1,0,135000.0,State servant,Higher education,Separated,House / apartment,1,0,0,0,1,0,1,2,1,1
5113016,0,1,0,2,270000.0,Working,Secondary / secondary special,Separated,House / apartment,1,0,1,0,3,0,3,1,1,1
5024129,0,0,1,1,135000.0,Working,Secondary / secondary special,Widow,House / apartment,1,0,0,0,2,0,3,1,5,1
5099988,0,1,1,2,112500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,4,0,1,1,3,1
5149822,0,0,1,0,103500.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,2,0,2,2,2,1
5023593,1,0,0,0,202500.0,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,1,0,3,1,1,1
5067024,0,0,1,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,3,0,3,1,2,1
5090061,0,0,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,3,1,2,1
5052730,0,0,1,0,270000.0,Working,Higher education,Married,House / apartment,1,0,0,0,2,0,3,2,2,1
5135490,1,1,1,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,4,0,3,1,2,1
5026488,0,0,1,1,225000.0,Commercial associate,Higher education,Married,House / apartment,1,0,1,0,3,0,2,2,2,1
5065429,0,0,0,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,1,0,3,1,4,1
5105695,0,1,0,0,225000.0,Working,Secondary / secondary special,Married,Municipal apartment,1,0,0,0,2,0,3,1,2,2
5114014,1,1,0,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,1,0,3,1,4,1
5143558,1,0,0,2,202500.0,Working,Secondary / secondary special,Married,With parents,1,0,0,0,4,0,3,1,2,3
5029354,0,1,1,0,270000.0,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,1,1,0,2,2,4,1
5022879,1,1,1,1,315000.0,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,2,0,3,1,1,1
5066582,0,1,1,1,315000.0,Working,Incomplete higher,Single / not married,House / apartment,1,0,0,0,2,0,3,3,4,1
5126843,0,0,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,3,1,2,1
5125836,1,1,1,0,382500.0,Working,Higher education,Married,House / apartment,1,0,1,0,2,0,3,2,2,1
5046455,1,1,0,1,405000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,3,0,2,2,2,1
5061513,0,0,1,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,3,1,2,1
5051087,1,1,0,2,315000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,4,1,3,1,2,1
5010048,0,0,1,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,2,0,3,1,2,1
5053819,1,1,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,2,0,3,1,2,1
5045932,1,0,0,0,247500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,1,0,1,1,4,1
5091441,0,0,1,2,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,4,0,2,1,2,1
5140162,0,0,1,1,166500.0,Commercial associate,Higher education,Single / not married,House / apartment,1,1,1,0,2,0,2,2,4,1
5067655,0,0,1,0,787500.0,State servant,Higher education,Married,House / apartment,1,0,0,1,2,0,1,2,2,1
5100089,0,0,1,0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,2,1,2,1
5048060,1,0,1,0,292500.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,2,0,2,2,2,1
5091318,0,0,1,1,270000.0,Working,Secondary / secondary special,Civil marriage,Municipal apartment,1,0,0,0,3,0,3,1,3,2
5045493,0,0,1,1,72000.0,Working,Higher education,Married,House / apartment,1,0,0,0,3,0,3,2,2,1
5117319,1,1,1,1,315000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,3,0,2,2,2,1
5024467,0,0,1,2,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,4,0,2,1,2,1
5091560,0,1,1,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,3,0,3,1,2,1
5036922,0,0,1,0,225000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,1,1,1,0,2,0,1,1,3,1
5048153,0,1,0,2,135000.0,Working,Secondary / secondary special,Married,With parents,1,0,0,1,4,0,3,1,2,3
5068521,0,0,1,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,2,0,2,1,2,1
5125422,0,0,1,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,2,1,2,1
5029807,1,1,0,1,238500.0,Working,Higher education,Married,With parents,1,1,1,0,3,0,3,2,2,3
5143107,1,1,0,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,2,0,3,1,2,1
5036951,1,1,1,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,3,1,2,1
5029124,0,0,1,0,123750.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,3,1,2,1
5149980,0,0,1,1,405000.0,State servant,Higher education,Married,House / apartment,1,0,0,0,3,0,1,2,2,1
5095733,1,1,0,2,178200.0,Working,Higher education,Married,House / apartment,1,0,1,0,4,0,3,2,2,1
5041833,0,1,0,0,112500.0,Working,Secondary / secondary special,Married,Municipal apartment,1,0,1,0,2,0,3,1,2,2
5113341,1,0,1,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,4,0,3,1,2,1
5024694,1,0,1,0,135000.0,Working,Secondary / secondary special,Married,With parents,1,0,1,0,2,0,3,1,2,3
5068565,0,0,1,0,216000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,3,1,2,1
5010976,1,1,1,0,126000.0,Working,Higher education,Married,House / apartment,1,0,0,1,2,0,3,2,2,1
5105058,0,0,1,0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,2,0,2,1,2,1
5028559,0,1,1,0,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,1,2,0,2,1,2,1
5096821,0,0,1,0,315000.0,Commercial associate,Higher education,Separated,House / apartment,1,1,1,0,1,0,2,2,1,1
5105366,1,0,1,0,360000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,2,0,3,1,2,1
5024451,1,1,1,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,2,1,3,1,2,1
5078791,1,0,1,0,157500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,1,0,2,1,4,1
5132263,0,0,0,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,2,0,3,1,2,1
5069514,0,1,1,0,135000.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,1,0,0,0,1,0,2,1,5,1
5028422,0,0,0,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,2,0,3,1,3,1
5095751,0,0,0,0,202500.0,Working,Secondary / secondary special,Married,With parents,1,1,1,0,2,0,3,1,2,3
5091496,0,0,1,0,135000.0,Working,Secondary / secondary special,Widow,House / apartment,1,0,0,0,1,0,3,1,5,1
5023566,1,1,1,3,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,0,5,0,2,1,2,1
5061653,1,1,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,2,0,3,1,2,1
5089277,0,1,0,0,315000.0,Working,Higher education,Married,House / apartment,1,0,1,1,2,0,3,2,2,1
5068584,0,0,1,1,121500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,3,0,3,1,2,1
5149572,0,0,1,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,2,1,2,1
5114128,1,0,0,1,166500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,3,0,3,1,2,1
5048322,1,1,1,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,3,0,3,1,2,1
5065692,1,1,1,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,2,0,3,1,2,1
5046501,0,0,1,0,256500.0,Commercial associate,Higher education,Separated,House / apartment,1,0,0,0,1,0,2,2,1,1
5139653,0,0,1,0,121500.0,Commercial associate,Secondary / secondary special,Married,Co-op apartment,1,0,1,0,2,0,2,1,2,4
5009806,0,0,0,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,3,0,3,1,2,1
5112941,1,1,1,1,270000.0,Working,Higher education,Married,House / apartment,1,0,0,0,3,0,3,2,2,1
5021228,0,0,1,2,112500.0,Working,Higher education,Civil marriage,House / apartment,1,0,0,0,4,0,3,2,3,1
5058460,0,0,1,2,225000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,4,0,2,1,3,1
5117539,0,1,0,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,3,0,3,1,2,1
5137177,0,0,0,1,153000.0,Working,Incomplete higher,Married,House / apartment,1,1,1,1,3,0,3,3,2,1
5100441,1,1,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,3,1,2,1
5091950,0,0,1,0,225000.0,Working,Higher education,Single / not married,House / apartment,1,0,0,1,1,0,3,2,4,1
5148571,0,0,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,3,1,2,1
5125467,1,0,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,3,0,3,1,2,1
5095196,0,0,1,0,112500.0,Working,Secondary / secondary special,Separated,House / apartment,1,0,1,0,1,0,3,1,1,1
5033773,1,1,1,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,2,1,2,1
5135376,0,0,1,0,387000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,2,1,2,1
5061418,0,0,1,0,270000.0,Commercial associate,Lower secondary,Civil marriage,House / apartment,1,1,1,0,2,0,2,4,3,1
5050485,0,0,0,0,292500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,2,0,2,1,3,1
5096350,1,1,0,0,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,2,0,2,1,2,1
5126013,0,0,1,0,270000.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,1,0,2,0,1,1,2,1
5028842,1,1,1,1,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,3,0,2,1,2,1
5054489,0,0,1,0,103500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,3,1,2,1
5113291,0,1,1,2,121500.0,Working,Incomplete higher,Married,House / apartment,1,1,1,0,4,0,3,3,2,1
5053551,1,1,1,1,193500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,3,0,3,1,2,1
5117447,1,1,0,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,2,0,3,1,2,1
5048395,0,0,1,0,360000.0,Commercial associate,Higher education,Separated,House / apartment,1,0,1,0,1,0,2,2,1,1
5113129,0,1,1,0,315000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,2,0,2,2,2,1
5096820,0,0,1,0,315000.0,Commercial associate,Higher education,Separated,House / apartment,1,1,1,0,1,0,2,2,1,1
5092402,1,1,0,0,112500.0,Working,Higher education,Single / not married,With parents,1,0,0,0,1,0,3,2,4,3
5068170,1,1,1,1,310500.0,Working,Higher education,Married,House / apartment,1,0,0,1,3,0,3,2,2,1
5115457,1,0,0,0,157500.0,Commercial associate,Higher education,Civil marriage,House / apartment,1,1,0,0,2,0,2,2,3,1
5053359,0,0,1,0,171000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,2,1,2,1
5135486,0,0,1,0,135000.0,State servant,Higher education,Single / not married,Municipal apartment,1,0,0,0,1,0,1,2,4,2
5091456,0,1,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,2,0,3,1,2,1
5029513,1,1,1,0,153000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,1,1,1,0,2,0,1,1,3,1
5117515,0,0,0,0,90000.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,1,1,0,0,1,0,3,1,4,2
5022607,0,0,1,1,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,3,0,2,1,2,1
5078829,1,1,0,1,135000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,2,0,2,1,4,1
5117732,0,0,0,0,112500.0,Working,Incomplete higher,Married,With parents,1,0,0,0,2,0,3,3,2,3
5079134,1,1,1,0,441000.0,Commercial associate,Higher education,Separated,House / apartment,1,1,1,0,1,0,2,2,1,1
5028417,0,1,1,0,189000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,1,2,0,3,1,2,1
5087774,0,0,1,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,2,0,2,1,2,1
5079292,0,0,1,0,117000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,3,1,2,1
5025921,0,0,1,0,225000.0,State servant,Higher education,Married,House / apartment,1,0,0,0,2,0,1,2,2,1
5038730,1,1,1,0,184500.0,State servant,Higher education,Married,House / apartment,1,0,0,0,2,0,1,2,2,1
5097008,0,0,1,0,90000.0,Working,Higher education,Single / not married,House / apartment,1,0,0,0,1,0,3,2,4,1
5135381,0,0,1,0,387000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,2,1,2,1
5054740,0,0,1,0,247500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,2,0,2,1,3,1
5146409,1,0,1,0,211500.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,1,0,1,0,3,1,4,1
5021647,0,0,1,0,292500.0,Working,Higher education,Civil marriage,House / apartment,1,0,0,1,2,0,3,2,3,1
5150052,0,0,1,0,283500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,3,1,2,1
5068412,1,0,1,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,3,0,3,1,2,1
5058339,0,0,1,0,63000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,2,0,3,1,2,1
5061224,0,1,1,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,1,2,0,3,1,2,1
5149076,0,0,1,1,63000.0,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,0,3,0,1,1,2,1
5052796,1,1,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,2,0,3,1,2,1
5056115,0,0,0,2,99000.0,State servant,Secondary / secondary special,Married,House / apartment,1,0,1,1,4,0,1,1,2,1
5024073,0,0,1,0,180000.0,Working,Higher education,Married,House / apartment,1,0,0,0,2,0,3,2,2,1
5100023,0,1,0,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,3,0,3,1,2,1
5136015,0,0,1,0,216000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,3,1,2,1
5118013,0,1,0,1,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,3,0,2,1,2,1
5095009,1,0,1,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,4,0,3,1,2,1
5010837,0,0,1,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,2,1,2,1
5036678,0,0,1,0,121500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,2,1,2,1
5037268,0,0,1,0,112500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,2,0,2,1,3,1
5009930,1,1,1,0,360000.0,Working,Higher education,Married,House / apartment,1,0,0,0,2,0,3,2,2,1
5035558,1,1,0,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,3,1,2,1
5135652,0,0,1,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,0,2,1,2,1
5112873,0,1,1,0,143100.0,State servant,Higher education,Married,House / apartment,1,0,0,1,2,0,1,2,2,1
5023998,1,1,1,0,315000.0,Working,Higher education,Married,House / apartment,1,0,0,0,2,0,3,2,2,1
5112666,0,0,1,0,148500.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,1,1,0,3,1,4,1
5142731,1,1,0,1,144000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,3,0,3,1,2,1
5054125,1,1,0,0,112500.0,Commercial associate,Incomplete higher,Married,House / apartment,1,0,1,0,2,0,2,3,2,1
5125412,0,0,0,1,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,3,0,3,1,3,1
5058361,1,1,0,0,540000.0,Commercial associate,Secondary / secondary special,Single / not married,Rented apartment,1,0,0,0,1,0,2,1,4,5
